#! FIELDS time phi psi metad.bias
#! SET min_phi -pi
#! SET max_phi pi
#! SET min_psi -pi
#! SET max_psi pi
 92.940000 -1.344874 0.594923 30.714310
 92.960000 -1.427400 0.678413 31.324006
 92.980000 -1.542773 0.513153 31.674952
 93.000000 -1.691166 0.533208 31.484685
 93.020000 -1.435630 0.572742 31.632321
 93.040000 -1.391191 0.612328 31.350821
 93.060000 -1.304489 0.551137 30.525323
 93.080000 -1.339705 0.599898 30.905831
 93.100000 -1.224855 0.360323 29.431153
 93.120000 -1.180229 0.545458 28.678133
 93.140000 -0.981168 0.304049 24.236644
 93.160000 -0.988624 0.461321 24.429550
 93.180000 -0.882100 0.434738 21.536243
 93.200000 -0.784487 0.432630 18.722087
 93.220000 -1.213545 0.641018 29.249714
 93.240000 -1.386474 0.600167 31.315441
 93.260000 -1.596936 0.695370 31.963955
 93.280000 -1.680131 0.788257 31.811552
 93.300000 -1.542626 0.817328 31.959434
 93.320000 -1.628119 0.851573 31.926731
 93.340000 -1.596347 0.802220 31.964397
 93.360000 -1.491373 0.850600 31.860494
 93.380000 -1.235439 0.864808 29.595130
 93.400000 -1.147763 0.766082 28.068332
 93.420000 -1.247657 1.076314 29.777394
 93.440000 -1.135974 1.050392 27.834608
 93.460000 -1.093976 1.240802 26.951937
 93.480000 -1.061580 1.336362 26.220802
 93.500000 -1.269834 1.285756 30.088894
 93.520000 -1.200931 1.397774 29.039828
 93.540000 -1.133764 1.435461 27.790079
 93.560000 -0.987514 1.466250 24.400924
 93.580000 -1.047753 1.627671 25.895922
 93.600000 -1.208562 1.547664 29.167756
 93.620000 -1.384593 1.731825 31.301029
 93.640000 -1.429227 1.651604 31.597417
 93.660000 -1.392463 1.887842 31.360176
 93.680000 -1.491935 1.978468 31.862129
 93.700000 -1.538791 1.985869 31.955411
 93.720000 -1.491870 1.947701 31.861940
 93.740000 -1.374906 1.926748 31.224109
 93.760000 -1.203568 1.986046 29.084362
 93.780000 -1.084879 1.995072 26.750972
 93.800000 -1.189524 2.035884 28.843185
 93.820000 -1.108964 2.223963 27.275631
 93.840000 -1.056068 2.054271 26.092179
 93.860000 -0.873399 2.118009 21.289817
 93.880000 -0.855902 2.110731 20.791221
 93.900000 -0.899769 2.275382 22.033175
 93.920000 -0.835939 2.192134 20.217177
 93.940000 -0.799519 2.223991 19.160202
 93.960000 -0.735186 2.147987 17.285604
 93.980000 -0.782691 2.087053 18.669709
 94.000000 -0.763183 2.188501 18.101155
 94.020000 -0.992708 2.096097 25.025628
 94.040000 -0.964512 2.273906 24.300922
 94.060000 -1.166584 2.117156 28.837468
 94.080000 -1.350646 2.128775 31.314206
 94.100000 -1.390103 2.167757 31.622571
 94.120000 -1.632564 2.188597 32.072950
 94.140000 -1.560364 2.239924 32.158848
 94.160000 -1.508195 2.229623 32.118126
 94.180000 -1.632580 2.146143 32.072914
 94.200000 -1.680582 2.205058 31.943609
 94.220000 -1.694693 2.133780 31.896944
 94.240000 -1.562948 2.394248 32.158436
 94.260000 -1.756117 2.273739 31.659091
 94.280000 -1.694125 2.403792 31.898889
 94.300000 -1.943062 2.339893 30.786366
 94.320000 -1.836627 2.347087 31.293120
 94.340000 -1.832398 2.452846 31.313165
 94.360000 -1.922533 2.359699 30.883017
 94.380000 -2.121879 2.368162 30.011939
 94.400000 -2.233666 2.346673 29.555519
 94.420000 -2.375363 2.358834 28.850803
 94.440000 -2.392266 2.302615 28.746910
 94.460000 -2.575317 2.507798 27.172445
 94.480000 -2.829578 2.571564 23.199126
 94.500000 -2.829350 2.648494 23.203654
 94.520000 -2.943120 2.626986 20.763816
 94.540000 -2.991241 2.654177 19.642414
 94.560000 -2.874995 3.033803 22.264908
 94.580000 -3.032682 3.022488 18.646126
 94.600000 -2.892470 3.122229 21.890224
 94.620000 -2.832974 -3.041891 23.131413
 94.640000 -2.996061 -2.866450 19.527781
 94.660000 -2.863378 -2.691284 22.509548
 94.680000 -2.967286 -2.778712 20.206240
 94.700000 -3.056232 -2.712332 18.070211
 94.720000 -2.977924 -2.708052 19.957116
 94.740000 -3.067037 -2.750661 17.803831
 94.760000 -3.103105 -3.001342 16.907962
 94.780000 -2.923856 -2.995432 21.199013
 94.800000 -3.074750 3.103846 17.613016
 94.820000 -2.939336 3.037303 20.849988
 94.840000 -2.885248 2.950709 22.046002
 94.860000 -2.885487 2.920540 22.040884
 94.880000 -2.750677 2.811916 24.667292
 94.900000 -2.662271 2.761304 26.063137
 94.920000 -2.683579 2.644573 25.751470
 94.940000 -2.455405 2.529743 28.304677
 94.960000 -2.497166 2.398806 27.957983
 94.980000 -2.475564 2.171795 28.143201
 95.000000 -2.320950 2.100563 29.151403
 95.020000 -2.394366 2.105634 29.058211
 95.040000 -2.479871 1.882810 28.421421
 95.060000 -2.328369 1.887924 29.440595
 95.080000 -2.521941 1.926575 28.035454
 95.100000 -2.485095 1.876528 28.376326
 95.120000 -2.233306 1.938153 29.880427
 95.140000 -2.374155 1.677302 29.183996
 95.160000 -2.239489 1.851051 29.854526
 95.180000 -2.247994 1.790717 29.818427
 95.200000 -2.228807 1.751589 29.899101
 95.220000 -2.182057 1.981908 30.086446
 95.240000 -2.085413 2.070927 30.459460
 95.260000 -2.267365 2.133357 29.733909
 95.280000 -2.153955 2.146496 30.195374
 95.300000 -2.117750 2.275611 30.334553
 95.320000 -2.204577 2.375026 29.997520
 95.340000 -1.967078 2.518723 30.941431
 95.360000 -2.032198 2.471010 30.670396
 95.380000 -1.884842 2.808170 31.301918
 95.400000 -1.944178 2.792301 31.040163
 95.420000 -1.916337 2.821339 31.162270
 95.440000 -2.152531 2.909048 30.200860
 95.460000 -2.175627 3.015581 30.111514
 95.480000 -2.456875 2.979759 28.610913
 95.500000 -2.686474 2.818858 25.970532
 95.520000 -2.817716 2.915245 23.650429
 95.540000 -3.063014 2.906409 18.034950
 95.560000 -3.134443 2.917224 16.234946
 95.580000 -3.111142 2.845343 16.824085
 95.600000 -3.074233 2.958678 17.754028
 95.620000 -2.959104 2.980917 20.563453
 95.640000 -2.782041 2.950777 24.338225
 95.660000 -2.859776 2.921137 22.787334
 95.680000 -2.763660 3.017371 24.676505
 95.700000 -2.878500 3.046229 22.386304
 95.720000 -2.984186 2.907694 19.967797
 95.740000 -3.032526 2.863503 18.791747
 95.760000 -2.962833 2.872740 20.475646
 95.780000 -3.016629 2.780707 19.181937
 95.800000 -2.782841 2.758994 24.323233
 95.820000 -2.755739 2.568005 24.818825
 95.840000 -2.646878 2.763065 26.553311
 95.860000 -2.670955 2.485081 26.205490
 95.880000 -2.723021 2.499100 25.383852
 95.900000 -2.639466 2.585998 26.656271
 95.920000 -2.677225 2.626656 26.111575
 95.940000 -2.632155 2.559064 26.755947
 95.960000 -2.841503 2.542194 23.169062
 95.980000 -2.792334 2.698140 24.143951
 96.000000 -2.900079 2.580253 21.912842
 96.020000 -2.758329 2.722381 25.209870
 96.040000 -2.790480 2.618825 24.622437
 96.060000 -2.608809 2.909026 27.454570
 96.080000 -2.771368 2.615644 24.975910
 96.100000 -2.644516 2.685730 26.992183
 96.120000 -2.773073 2.703843 24.944899
 96.140000 -2.912695 2.871757 22.082920
 96.160000 -2.859197 2.874372 23.250463
 96.180000 -3.075516 2.616780 18.151533
 96.200000 -2.928372 2.857839 21.727297
 96.220000 -2.981341 2.773468 20.483149
 96.240000 -2.918353 2.911228 21.955212
 96.260000 -2.898629 2.855868 22.397125
 96.280000 -2.629852 3.065180 27.187674
 96.300000 -2.691284 2.974812 26.316690
 96.320000 -2.519073 3.023358 28.419128
 96.340000 -2.524473 3.112114 28.368606
 96.360000 -2.525368 3.118819 28.360140
 96.380000 -2.580450 3.053116 27.789015
 96.400000 -2.846398 2.825813 23.517753
 96.420000 -2.932055 2.888067 21.642895
 96.440000 -3.067139 2.773422 18.363549
 96.460000 -3.069957 2.577318 18.292292
 96.480000 -3.088433 2.504614 17.823469
 96.500000 -3.001372 2.512113 19.997939
 96.520000 -2.901149 2.498954 22.341199
 96.540000 -2.793644 2.446584 24.562711
 96.560000 -2.662456 2.591818 26.742431
 96.580000 -2.620206 2.570733 27.312013
 96.600000 -2.628755 2.718071 27.201980
 96.620000 -2.629098 2.598511 27.197515
 96.640000 -2.559146 2.674116 28.021864
 96.660000 -2.470771 2.745095 28.831536
 96.680000 -2.490119 2.658479 28.674678
 96.700000 -2.409287 2.693669 29.263411
 96.720000 -2.384213 2.709528 29.413673
 96.740000 -2.327836 2.824612 29.706524
 96.760000 -2.378172 2.664665 29.447882
 96.780000 -2.437604 2.782298 29.076397
 96.800000 -2.669613 2.652715 26.639530
 96.820000 -2.728242 2.840985 25.726774
 96.840000 -2.995049 2.682803 20.151843
 96.860000 -3.033819 2.657284 19.198826
 96.880000 -3.032421 2.754338 19.233541
 96.900000 -3.103393 2.636756 17.442097
 96.920000 -2.934472 2.734806 21.587309
 96.940000 -2.902995 2.768080 22.300112
 96.960000 -2.929829 2.964147 21.693940
 96.980000 -2.889253 2.966332 22.603840
 97.000000 -2.943677 3.007408 21.374349
 97.020000 -2.991697 2.982707 20.694513
 97.040000 -2.821981 -3.130880 24.464976
 97.060000 -2.909804 3.019857 22.610100
 97.080000 -2.898079 2.908502 22.870836
 97.100000 -2.737344 2.953317 26.005465
 97.120000 -2.889028 2.872498 23.069601
 97.140000 -2.719490 2.955933 26.297193
 97.160000 -2.699208 2.859785 26.613939
 97.180000 -2.723511 2.926297 26.232537
 97.200000 -2.570667 2.920746 28.265815
 97.220000 -2.574665 2.852240 28.223543
 97.240000 -2.521784 2.884801 28.738949
 97.260000 -2.585249 2.750772 28.108913
 97.280000 -2.559486 2.744002 28.381115
 97.300000 -2.854585 2.495225 23.804421
 97.320000 -2.753827 2.525141 25.725580
 97.340000 -2.960115 2.340879 21.452006
 97.360000 -2.997688 2.412604 20.548580
 97.380000 -3.046062 2.324054 19.348735
 97.400000 -3.122875 2.304320 17.383137
 97.420000 -3.139023 2.382524 16.965366
 97.440000 -2.959080 2.325825 21.476472
 97.460000 -2.785005 2.528982 25.169185
 97.480000 -2.787956 2.435875 25.114725
 97.500000 -2.430930 2.679158 29.422106
 97.520000 -2.689884 2.572556 26.754389
 97.540000 -2.371530 2.868763 29.754236
 97.560000 -2.412805 2.965126 29.531863
 97.580000 -2.403395 3.085390 29.585808
 97.600000 -2.352940 3.074665 29.843235
 97.620000 -2.173323 3.083140 30.482974
 97.640000 -2.251722 -3.126793 30.237987
 97.660000 -2.145511 3.085498 30.565870
 97.680000 -2.132158 3.107437 30.605717
 97.700000 -2.329242 2.983091 29.948006
 97.720000 -2.246508 3.003541 30.255332
 97.740000 -2.360768 2.865428 29.806529
 97.760000 -2.383268 2.879218 29.694645
 97.780000 -2.451688 2.931000 29.286382
 97.800000 -2.622550 2.674729 27.672637
 97.820000 -2.741793 2.642266 25.930900
 97.840000 -2.769963 2.543083 25.441984
 97.860000 -2.854068 2.483306 23.815175
 97.880000 -2.879606 2.420921 23.274106
 97.900000 -3.032769 2.172983 19.681984
 97.920000 3.131728 2.089514 16.643261
 97.940000 3.011615 2.018196 13.549243
 97.960000 3.124995 2.096205 16.468552
 97.980000 -3.078021 2.180033 18.537499
 98.000000 -2.914913 2.449956 22.495412
 98.020000 -2.797982 2.353149 25.358134
 98.040000 -2.694222 2.500708 27.095920
 98.060000 -2.470302 2.641554 29.472710
 98.080000 -2.248801 2.834112 30.459315
 98.100000 -2.088111 2.825257 30.881467
 98.120000 -2.023364 2.862720 31.065858
 98.140000 -2.019845 2.935621 31.076508
 98.160000 -2.053730 2.962471 30.976702
 98.180000 -1.758758 3.055052 31.988428
 98.200000 -1.968429 2.943643 31.239721
 98.220000 -1.818605 -3.053337 31.776968
 98.240000 -1.929801 3.043482 31.371635
 98.260000 -1.904818 2.987346 31.460560
 98.280000 -1.881702 2.980578 31.544557
 98.300000 -2.016706 3.013942 31.086065
 98.320000 -2.213488 2.815666 30.556337
 98.340000 -2.286110 2.550441 30.346887
 98.360000 -2.398364 2.409603 29.897273
 98.380000 -2.432799 2.429719 29.710346
 98.400000 -2.516481 2.391011 29.124440
 98.420000 -2.731701 2.243216 26.515724
 98.440000 -2.796428 2.208003 25.387125
 98.460000 -2.842472 2.056567 24.490782
 98.480000 -2.959002 2.034583 21.917442
 98.500000 -2.849842 1.994227 24.340213
 98.520000 -2.927270 1.990507 22.655808
 98.540000 -3.019945 2.109851 20.433545
 98.560000 -3.039781 2.074060 19.935864
 98.580000 -3.134984 2.148372 17.476549
 98.600000 -3.023407 2.430377 20.347143
 98.620000 -2.780528 2.573781 25.678812
 98.640000 -2.621381 2.567976 28.069157
 98.660000 -2.499352 2.540295 29.261272
 98.680000 -2.411301 2.603677 29.830306
 98.700000 -2.455869 2.794121 29.568663
 98.720000 -2.408249 2.700106 29.846446
 98.740000 -2.362683 2.759094 30.063505
 98.760000 -2.495383 2.945757 29.291666
 98.780000 -2.665943 2.973980 27.497838
 98.800000 -2.660507 3.024131 27.571583
 98.820000 -2.831306 3.020757 24.715284
 98.840000 -2.707695 -3.115917 26.893655
 98.860000 -2.678284 3.127107 27.326205
 98.880000 -2.808951 3.050675 25.150963
 98.900000 -2.716642 3.055988 26.755439
 98.920000 -2.850377 2.971686 24.329200
 98.940000 -2.985770 2.890949 21.275128
 98.960000 -3.059898 2.830058 19.424575
 98.980000 2.945088 2.907264 12.220512
 99.000000 2.946209 2.859943 12.248283
 99.020000 3.033425 2.757327 15.155648
 99.040000 3.036790 2.743486 15.241988
 99.060000 -2.916350 2.864131 23.422643
 99.080000 -2.679142 2.868909 27.654144
 99.100000 -2.599526 2.710642 28.604755
 99.120000 -2.399719 2.822879 30.053230
 99.140000 -2.421808 2.782920 29.947261
 99.160000 -2.401786 2.755362 30.043764
 99.180000 -2.294818 2.644773 30.434183
 99.200000 -2.440249 2.733807 29.850192
 99.220000 -2.521346 2.708582 29.315438
 99.240000 -2.507850 2.538200 29.417778
 99.260000 -2.556357 2.552090 29.022803
 99.280000 -2.512842 2.531709 29.380583
 99.300000 -2.360425 2.530882 30.216955
 99.320000 -2.445164 2.396298 29.822916
 99.340000 -2.380644 2.574530 30.136407
 99.360000 -2.351556 2.526464 30.250019
 99.380000 -2.545484 2.433172 29.117985
 99.400000 -2.489358 2.526777 29.548950
 99.420000 -2.681732 2.575254 27.619214
 99.440000 -2.898108 2.580388 23.816300
 99.460000 -2.949843 2.493441 22.676089
 99.480000 -3.106728 2.470915 18.851704
 99.500000 -3.067994 2.685011 19.834166
 99.520000 -2.975002 2.726404 22.095443
 99.540000 -2.935648 2.638178 22.996358
 99.560000 -2.850540 2.802299 24.796153
 99.580000 -2.766751 3.064050 26.330307
 99.600000 -2.913031 2.993309 23.494956
 99.620000 -2.750901 3.091254 26.591533
 99.640000 -2.911125 3.064280 23.536332
 99.660000 -2.850729 -3.092175 24.792395
 99.680000 -2.899491 3.078383 23.786785
 99.700000 -2.948861 3.016531 22.698436
 99.720000 -2.894035 3.064679 23.902922
 99.740000 -2.814741 3.033927 25.482937
 99.760000 -2.954527 2.884781 22.569220
 99.780000 -2.887233 2.936737 24.046504
 99.800000 -2.924894 2.935888 23.235193
 99.820000 -2.993185 2.779785 21.666406
 99.840000 -2.783812 2.839895 26.038664
 99.860000 -2.940363 2.728238 22.890608
 99.880000 -2.795100 2.750753 25.839856
 99.900000 -2.790652 2.622117 25.918751
 99.920000 -2.731388 2.568107 26.900080
 99.940000 -2.699899 2.554267 27.367072
 99.960000 -2.612292 2.700715 28.468304
 99.980000 -2.786936 2.498257 25.984104
 100.000000 -2.525869 2.563095 29.279867
 100.020000 -2.546326 2.621633 29.436165
 100.040000 -2.472094 2.646104 29.986438
 100.060000 -2.414691 2.601619 30.301643
 100.080000 -2.468147 2.624136 30.010953
 100.100000 -2.462466 2.691771 30.045457
 100.120000 -2.456620 2.632845 30.080023
 100.140000 -2.552872 2.570501 29.378988
 100.160000 -2.661022 2.615109 28.207366
 100.180000 -2.645127 2.775628 28.407453
 100.200000 -2.868474 2.659374 24.703392
 100.220000 -2.842512 2.626019 25.230098
 100.240000 -2.842126 2.766148 25.237756
 100.260000 -2.841090 2.880961 25.258272
 100.280000 -2.767915 2.826958 26.606336
 100.300000 -2.719041 2.821553 27.393940
 100.320000 -2.835992 2.892544 25.358657
 100.340000 -2.796957 2.984972 26.095093
 100.360000 -3.047195 2.789468 20.561243
 100.380000 -3.078223 2.851971 19.773088
 100.400000 -3.053756 2.910037 20.395835
 100.420000 3.139587 2.929971 18.078024
 100.440000 -2.985988 2.827031 22.066587
 100.460000 -2.867688 2.925466 24.719658
 100.480000 -2.726801 3.041442 27.275119
 100.500000 -2.620787 2.947147 28.694962
 100.520000 -2.594515 2.914594 28.979788
 100.540000 -2.729990 2.927061 27.225601
 100.560000 -2.548180 3.006180 29.420122
 100.580000 -2.747525 2.684013 26.946182
 100.600000 -2.640299 2.731137 28.466290
 100.620000 -2.654433 2.747695 28.291487
 100.640000 -2.663436 2.659954 28.176130
 100.660000 -2.653529 2.470228 28.302898
 100.680000 -2.631555 2.487196 28.570576
 100.700000 -2.645570 2.666862 28.402002
 100.720000 -2.633160 2.560023 28.551652
 100.740000 -2.636604 2.416885 28.510721
 100.760000 -2.751037 2.463076 26.888788
 100.780000 -2.702137 2.622831 27.644489
 100.800000 -2.819374 2.513559 25.679147
 100.820000 -2.853047 2.487941 25.019164
 100.840000 -2.879348 2.557148 24.476092
 100.860000 -2.904440 2.625850 23.937669
 100.880000 -2.877137 2.568347 24.522600
 100.900000 -2.865793 2.555298 24.758834
 100.920000 -2.841323 2.849319 25.253657
 100.940000 -2.742639 2.933694 27.025250
 100.960000 -2.821380 2.742179 25.641024
 100.980000 -2.751727 2.838095 26.877460
 101.000000 -2.798741 3.076710 26.062661
 101.020000 -2.799058 3.138073 26.432708
 101.040000 -2.839242 2.857480 25.669563
 101.060000 -2.865869 3.012853 25.130296
 101.080000 -2.887699 3.123792 24.669921
 101.100000 -2.982201 3.100312 22.512744
 101.120000 -2.993635 2.927975 22.235452
 101.140000 -2.944086 -3.129590 23.413453
 101.160000 -2.900777 -3.076313 24.386835
 101.180000 -2.867083 2.969079 25.105114
 101.200000 -2.726825 3.019320 27.647366
 101.220000 -2.749020 3.083894 27.296102
 101.240000 -2.777297 2.887299 26.820157
 101.260000 -2.961738 2.618848 23.001090
 101.280000 -3.049816 2.631294 20.833893
 101.300000 -3.096917 2.673978 19.616495
 101.320000 -2.988801 2.570718 22.353056
 101.340000 -2.991268 2.364026 22.293120
 101.360000 -2.860816 2.546507 25.234566
 101.380000 -2.666623 2.637506 28.499667
 101.400000 -2.572854 2.485596 29.540620
 101.420000 -2.420852 2.435310 30.568635
 101.440000 -2.415708 2.742028 30.591674
 101.460000 -2.554867 2.713758 29.701895
 101.480000 -2.498151 2.538638 30.136771
 101.500000 -2.526249 2.506368 29.934895
 101.520000 -2.677091 2.738990 28.361915
 101.540000 -2.717483 2.790591 27.789255
 101.560000 -2.849153 2.630987 25.471823
 101.580000 -2.788855 2.631951 26.616640
 101.600000 -2.608159 2.863894 29.189086
 101.620000 -2.700814 2.844369 28.033532
 101.640000 -2.730167 2.768159 27.595750
 101.660000 -2.711816 2.869256 27.873566
 101.680000 -2.901976 2.885460 24.360609
 101.700000 -2.924383 2.846343 23.863044
 101.720000 -3.000317 2.727730 22.072039
 101.740000 3.100457 2.921452 17.345012
 101.760000 -3.056621 2.957816 20.660082
 101.780000 -3.138082 2.765222 18.532771
 101.800000 3.052709 2.705588 16.071530
 101.820000 -2.948258 3.119977 23.316798
 101.840000 -2.954509 3.125817 23.171022
 101.860000 -2.874335 2.795403 24.953621
 101.880000 -2.705791 2.794230 27.961779
 101.900000 -2.829142 3.026370 25.867279
 101.920000 -2.838215 3.005763 25.689855
 101.940000 -2.718403 2.712135 27.775438
 101.960000 -2.842733 2.597617 25.600344
 101.980000 -2.800937 2.790244 26.398407
 102.000000 -2.806813 2.718772 26.290254
 102.020000 -2.889768 2.494181 24.993307
 102.040000 -2.728130 2.608840 27.995505
 102.060000 -2.463225 2.672620 30.658988
 102.080000 -2.521101 2.566840 30.298905
 102.100000 -2.413266 2.496974 30.890389
 102.120000 -2.345272 2.617748 31.110359
 102.140000 -2.364859 2.614000 31.056603
 102.160000 -2.234483 2.569786 31.314326
 102.180000 -2.505403 2.432923 30.407288
 102.200000 -2.595589 2.573229 29.665274
 102.220000 -2.579002 2.618105 29.824233
 102.240000 -2.647695 2.433885 29.094466
 102.260000 -2.764608 2.495057 27.408549
 102.280000 -2.782276 2.613641 27.104778
 102.300000 -2.864690 2.644780 25.524679
 102.320000 -2.711935 2.617732 28.238350
 102.340000 -2.689999 2.650791 28.549758
 102.360000 -2.839021 2.760023 26.045322
 102.380000 -2.834645 2.986642 26.131589
 102.400000 -2.990079 2.877481 22.673956
 102.420000 -2.908558 2.985700 24.581666
 102.440000 -2.919386 -3.133428 24.339550
 102.460000 -2.999445 3.138419 22.443312
 102.480000 -3.008043 3.102158 22.229861
 102.500000 -2.915483 -3.067715 24.427223
 102.520000 -3.063091 -3.118448 20.827846
 102.540000 -2.910058 -3.037962 24.548339
 102.560000 -3.104438 3.086676 19.740868
 102.580000 -3.016842 3.120706 22.009765
 102.600000 -2.990827 3.096533 22.655607
 102.620000 -2.960373 2.989029 23.391104
 102.640000 -2.979045 2.897561 22.942963
 102.660000 -2.885965 3.003476 25.075244
 102.680000 -2.937618 2.852723 23.923998
 102.700000 -2.736909 2.612208 27.859270
 102.720000 -2.620699 2.791567 29.403923
